,lat,lon,month,plot_id,class,waterflag
91,11.898420889999983,-13.1664315,08,138282932.0,Open water - freshwater,2
92,11.898420889999983,-13.1664315,09,138282932.0,Open water - freshwater,2
93,11.898420889999983,-13.1664315,10,138282932.0,Open water - freshwater,2
94,9.963587848,6.534400522,01,138282933.0,Open water - freshwater,1
95,9.963587848,6.534400522,02,138282933.0,Open water - freshwater,1
96,9.963587848,6.534400522,03,138282933.0,Open water - freshwater,1
97,9.963587848,6.534400522,05,138282933.0,Open water - freshwater,1
98,9.963587848,6.534400522,11,138282933.0,Open water - freshwater,1
99,9.963587848,6.534400522,04,138282933.0,Open water - freshwater,2
100,9.963587848,6.534400522,06,138282933.0,Open water - freshwater,2
101,9.963587848,6.534400522,07,138282933.0,Open water - freshwater,2
102,9.963587848,6.534400522,08,138282933.0,Open water - freshwater,2
103,9.963587848,6.534400522,09,138282933.0,Open water - freshwater,2
104,9.963587848,6.534400522,10,138282933.0,Open water - freshwater,2
105,9.963587848,6.534400522,12,138282933.0,Open water - freshwater,2
106,9.490168704,11.96470625,02,138282934.0,Open water - freshwater,1
107,9.490168704,11.96470625,03,138282934.0,Open water - freshwater,1
108,9.490168704,11.96470625,06,138282934.0,Open water - freshwater,1
109,9.490168704,11.96470625,11,138282934.0,Open water - freshwater,1
110,9.490168704,11.96470625,12,138282934.0,Open water - freshwater,1
111,9.490168704,11.96470625,01,138282934.0,Open water - freshwater,2
112,9.490168704,11.96470625,04,138282934.0,Open water - freshwater,2
113,9.490168704,11.96470625,05,138282934.0,Open water - freshwater,2
114,9.490168704,11.96470625,07,138282934.0,Open water - freshwater,2
115,9.490168704,11.96470625,08,138282934.0,Open water - freshwater,2
116,9.490168704,11.96470625,09,138282934.0,Open water - freshwater,2
117,9.490168704,11.96470625,10,138282934.0,Open water - freshwater,2
118,6.4796009109999915,5.353818166,01,138282935.0,Urban (Settlements/ roads)  ,0
119,6.4796009109999915,5.353818166,12,138282935.0,Urban (Settlements/ roads)  ,0
120,6.4796009109999915,5.353818166,02,138282935.0,Urban (Settlements/ roads)  ,2
121,6.4796009109999915,5.353818166,03,138282935.0,Urban (Settlements/ roads)  ,2
122,6.4796009109999915,5.353818166,04,138282935.0,Urban (Settlements/ roads)  ,2
123,6.4796009109999915,5.353818166,05,138282935.0,Urban (Settlements/ roads)  ,2
124,6.4796009109999915,5.353818166,06,138282935.0,Urban (Settlements/ roads)  ,2
125,6.4796009109999915,5.353818166,07,138282935.0,Urban (Settlements/ roads)  ,2
126,6.4796009109999915,5.353818166,08,138282935.0,Urban (Settlements/ roads)  ,2
127,6.4796009109999915,5.353818166,09,138282935.0,Urban (Settlements/ roads)  ,2
128,6.4796009109999915,5.353818166,10,138282935.0,Urban (Settlements/ roads)  ,2
129,6.4796009109999915,5.353818166,11,138282935.0,Urban (Settlements/ roads)  ,2
130,6.392055016000002,4.181008937,01,138282936.0,Open water - marine,1
131,6.392055016000002,4.181008937,03,138282936.0,Open water - marine,1
132,6.392055016000002,4.181008937,10,138282936.0,Open water - marine,1
133,6.392055016000002,4.181008937,02,138282936.0,Open water - marine,2
134,6.392055016000002,4.181008937,04,138282936.0,Open water - marine,2
135,6.392055016000002,4.181008937,05,138282936.0,Open water - marine,2
136,6.392055016000002,4.181008937,06,138282936.0,Open water - marine,2
137,6.392055016000002,4.181008937,07,138282936.0,Open water - marine,2
138,6.392055016000002,4.181008937,08,138282936.0,Open water - marine,2
139,6.392055016000002,4.181008937,09,138282936.0,Open water - marine,2
140,6.392055016000002,4.181008937,11,138282936.0,Open water - marine,2
141,6.392055016000002,4.181008937,12,138282936.0,Open water - marine,2
142,5.999221704999988,0.994027335,01,138282937.0,Open water - marine,1
143,5.999221704999988,0.994027335,04,138282937.0,Open water - marine,1
144,5.999221704999988,0.994027335,02,138282937.0,Open water - marine,2
145,5.999221704999988,0.994027335,03,138282937.0,Open water - marine,2
146,5.999221704999988,0.994027335,05,138282937.0,Open water - marine,2
147,5.999221704999988,0.994027335,06,138282937.0,Open water - marine,2
148,5.999221704999988,0.994027335,07,138282937.0,Open water - marine,2
149,5.999221704999988,0.994027335,09,138282937.0,Open water - marine,2
150,5.999221704999988,0.994027335,10,138282937.0,Open water - marine,2
151,5.999221704999988,0.994027335,11,138282937.0,Open water - marine,2
152,5.057604459999992,-5.704541605,02,138282938.0,Open water - marine,1
153,5.057604459999992,-5.704541605,03,138282938.0,Open water - marine,1
154,5.057604459999992,-5.704541605,05,138282938.0,Open water - marine,1
155,5.057604459999992,-5.704541605,06,138282938.0,Open water - marine,1
156,5.057604459999992,-5.704541605,07,138282938.0,Open water - marine,1
157,5.057604459999992,-5.704541605,08,138282938.0,Open water - marine,1
158,5.057604459999992,-5.704541605,11,138282938.0,Open water - marine,1
159,5.057604459999992,-5.704541605,12,138282938.0,Open water - marine,1
160,5.057604459999992,-5.704541605,01,138282938.0,Open water - marine,2
161,5.057604459999992,-5.704541605,04,138282938.0,Open water - marine,2
162,5.057604459999992,-5.704541605,09,138282938.0,Open water - marine,2
163,5.057604459999992,-5.704541605,10,138282938.0,Open water - marine,2
164,4.628829505999984,-6.9395358410000005,01,138282939.0,Open water - marine,1
165,4.628829505999984,-6.9395358410000005,03,138282939.0,Open water - marine,1
166,4.628829505999984,-6.9395358410000005,08,138282939.0,Open water - marine,1
167,4.628829505999984,-6.9395358410000005,12,138282939.0,Open water - marine,1
168,4.628829505999984,-6.9395358410000005,04,138282939.0,Open water - marine,2
169,4.628829505999984,-6.9395358410000005,05,138282939.0,Open water - marine,2
170,4.628829505999984,-6.9395358410000005,06,138282939.0,Open water - marine,2
171,4.628829505999984,-6.9395358410000005,07,138282939.0,Open water - marine,2
172,4.628829505999984,-6.9395358410000005,09,138282939.0,Open water - marine,2
173,4.628829505999984,-6.9395358410000005,10,138282939.0,Open water - marine,2
174,4.628829505999984,-6.9395358410000005,11,138282939.0,Open water - marine,2
175,4.628829505999984,-6.9395358410000005,02,138282939.0,Open water - marine,3
176,4.4788074070000015,7.183611993,08,138282940.0,Open water - marine,1
177,4.4788074070000015,7.183611993,01,138282940.0,Open water - marine,2
178,4.4788074070000015,7.183611993,02,138282940.0,Open water - marine,2
179,4.4788074070000015,7.183611993,03,138282940.0,Open water - marine,2
180,4.4788074070000015,7.183611993,04,138282940.0,Open water - marine,2
181,4.4788074070000015,7.183611993,05,138282940.0,Open water - marine,2
182,4.4788074070000015,7.183611993,06,138282940.0,Open water - marine,2
183,4.4788074070000015,7.183611993,07,138282940.0,Open water - marine,2
184,4.4788074070000015,7.183611993,09,138282940.0,Open water - marine,2
185,4.4788074070000015,7.183611993,10,138282940.0,Open water - marine,2
186,4.4788074070000015,7.183611993,11,138282940.0,Open water - marine,2
187,4.4788074070000015,7.183611993,12,138282940.0,Open water - marine,2
188,4.388714252999994,-7.561074985,01,138282941.0,I am unsure,2
189,4.388714252999994,-7.561074985,02,138282941.0,I am unsure,2
190,4.388714252999994,-7.561074985,03,138282941.0,I am unsure,2
191,4.388714252999994,-7.561074985,04,138282941.0,I am unsure,2
192,4.388714252999994,-7.561074985,05,138282941.0,I am unsure,2
193,4.388714252999994,-7.561074985,06,138282941.0,I am unsure,2
194,4.388714252999994,-7.561074985,07,138282941.0,I am unsure,2
195,4.388714252999994,-7.561074985,08,138282941.0,I am unsure,2
196,4.388714252999994,-7.561074985,09,138282941.0,I am unsure,2
197,4.388714252999994,-7.561074985,10,138282941.0,I am unsure,2
198,4.388714252999994,-7.561074985,11,138282941.0,I am unsure,2
199,4.388714252999994,-7.561074985,12,138282941.0,I am unsure,2
200,6.870428081000005,12.62915305,01,138282942.0,Open water - Constructed (e.g. aquaculture),1
201,6.870428081000005,12.62915305,02,138282942.0,Open water - Constructed (e.g. aquaculture),1
202,6.870428081000005,12.62915305,03,138282942.0,Open water - Constructed (e.g. aquaculture),1
203,6.870428081000005,12.62915305,04,138282942.0,Open water - Constructed (e.g. aquaculture),1
204,6.870428081000005,12.62915305,05,138282942.0,Open water - Constructed (e.g. aquaculture),1
205,6.870428081000005,12.62915305,07,138282942.0,Open water - Constructed (e.g. aquaculture),1
206,6.870428081000005,12.62915305,12,138282942.0,Open water - Constructed (e.g. aquaculture),1
207,6.870428081000005,12.62915305,06,138282942.0,Open water - Constructed (e.g. aquaculture),2
208,6.870428081000005,12.62915305,08,138282942.0,Open water - Constructed (e.g. aquaculture),2
209,6.870428081000005,12.62915305,09,138282942.0,Open water - Constructed (e.g. aquaculture),2
210,6.870428081000005,12.62915305,10,138282942.0,Open water - Constructed (e.g. aquaculture),2
211,6.870428081000005,12.62915305,11,138282942.0,Open water - Constructed (e.g. aquaculture),2
212,4.121562175999992,22.38722432,01,138282943.0,Barren (Bare soil / Rocky Land),0
213,4.121562175999992,22.38722432,02,138282943.0,Barren (Bare soil / Rocky Land),0
214,4.121562175999992,22.38722432,03,138282943.0,Barren (Bare soil / Rocky Land),0
215,4.121562175999992,22.38722432,05,138282943.0,Barren (Bare soil / Rocky Land),0
216,4.121562175999992,22.38722432,06,138282943.0,Barren (Bare soil / Rocky Land),1
217,4.121562175999992,22.38722432,10,138282943.0,Barren (Bare soil / Rocky Land),1
218,4.121562175999992,22.38722432,12,138282943.0,Barren (Bare soil / Rocky Land),1
219,4.121562175999992,22.38722432,04,138282943.0,Barren (Bare soil / Rocky Land),2
220,4.121562175999992,22.38722432,07,138282943.0,Barren (Bare soil / Rocky Land),2
221,4.121562175999992,22.38722432,08,138282943.0,Barren (Bare soil / Rocky Land),2
222,4.121562175999992,22.38722432,09,138282943.0,Barren (Bare soil / Rocky Land),2
223,4.121562175999992,22.38722432,11,138282943.0,Barren (Bare soil / Rocky Land),2
224,2.6134978399999884,18.33587113,01,138282944.0,Open water - freshwater,1
225,2.6134978399999884,18.33587113,03,138282944.0,Open water - freshwater,1
226,2.6134978399999884,18.33587113,04,138282944.0,Open water - freshwater,1
227,2.6134978399999884,18.33587113,02,138282944.0,Open water - freshwater,2
228,2.6134978399999884,18.33587113,05,138282944.0,Open water - freshwater,2
229,2.6134978399999884,18.33587113,06,138282944.0,Open water - freshwater,2
230,2.6134978399999884,18.33587113,07,138282944.0,Open water - freshwater,2
231,2.6134978399999884,18.33587113,08,138282944.0,Open water - freshwater,2
232,2.6134978399999884,18.33587113,09,138282944.0,Open water - freshwater,2
233,2.6134978399999884,18.33587113,10,138282944.0,Open water - freshwater,2
234,2.6134978399999884,18.33587113,11,138282944.0,Open water - freshwater,2
235,2.6134978399999884,18.33587113,12,138282944.0,Open water - freshwater,2
236,2.3496436099999887,15.143292870000002,01,138282945.0,Open water - freshwater,1
237,2.3496436099999887,15.143292870000002,03,138282945.0,Open water - freshwater,1
238,2.3496436099999887,15.143292870000002,04,138282945.0,Open water - freshwater,1
239,2.3496436099999887,15.143292870000002,02,138282945.0,Open water - freshwater,2
240,2.3496436099999887,15.143292870000002,05,138282945.0,Open water - freshwater,2
241,2.3496436099999887,15.143292870000002,06,138282945.0,Open water - freshwater,2
242,2.3496436099999887,15.143292870000002,07,138282945.0,Open water - freshwater,2
243,2.3496436099999887,15.143292870000002,08,138282945.0,Open water - freshwater,2
244,2.3496436099999887,15.143292870000002,09,138282945.0,Open water - freshwater,2
245,2.3496436099999887,15.143292870000002,10,138282945.0,Open water - freshwater,2
246,2.3496436099999887,15.143292870000002,11,138282945.0,Open water - freshwater,2
247,2.3496436099999887,15.143292870000002,12,138282945.0,Open water - freshwater,2
248,2.113134166999981,22.52309856,02,138282946.0,Open water - freshwater,1
249,2.113134166999981,22.52309856,03,138282946.0,Open water - freshwater,1
250,2.113134166999981,22.52309856,05,138282946.0,Open water - freshwater,1
251,2.113134166999981,22.52309856,06,138282946.0,Open water - freshwater,1
252,2.113134166999981,22.52309856,07,138282946.0,Open water - freshwater,1
253,2.113134166999981,22.52309856,09,138282946.0,Open water - freshwater,1
254,2.113134166999981,22.52309856,01,138282946.0,Open water - freshwater,2
255,2.113134166999981,22.52309856,04,138282946.0,Open water - freshwater,2
256,2.113134166999981,22.52309856,08,138282946.0,Open water - freshwater,2
257,2.113134166999981,22.52309856,10,138282946.0,Open water - freshwater,2
258,2.113134166999981,22.52309856,11,138282946.0,Open water - freshwater,2
259,2.113134166999981,22.52309856,12,138282946.0,Open water - freshwater,2
260,1.7406719399999853,19.71233625,02,138282947.0,Open water - freshwater,1
261,1.7406719399999853,19.71233625,08,138282947.0,Open water - freshwater,1
262,1.7406719399999853,19.71233625,11,138282947.0,Open water - freshwater,1
263,1.7406719399999853,19.71233625,12,138282947.0,Open water - freshwater,1
264,1.7406719399999853,19.71233625,01,138282947.0,Open water - freshwater,2
265,1.7406719399999853,19.71233625,03,138282947.0,Open water - freshwater,2
266,1.7406719399999853,19.71233625,04,138282947.0,Open water - freshwater,2
267,1.7406719399999853,19.71233625,05,138282947.0,Open water - freshwater,2
268,1.7406719399999853,19.71233625,06,138282947.0,Open water - freshwater,2
269,1.7406719399999853,19.71233625,07,138282947.0,Open water - freshwater,2
270,1.7406719399999853,19.71233625,09,138282947.0,Open water - freshwater,2
271,1.7406719399999853,19.71233625,10,138282947.0,Open water - freshwater,2
272,1.6112806230000023,18.07003022,01,138282948.0,Open water - freshwater,1
273,1.6112806230000023,18.07003022,02,138282948.0,Open water - freshwater,1
274,1.6112806230000023,18.07003022,04,138282948.0,Open water - freshwater,1
275,1.6112806230000023,18.07003022,05,138282948.0,Open water - freshwater,1
276,1.6112806230000023,18.07003022,06,138282948.0,Open water - freshwater,1
277,1.6112806230000023,18.07003022,12,138282948.0,Open water - freshwater,1
278,1.6112806230000023,18.07003022,03,138282948.0,Open water - freshwater,2
279,1.6112806230000023,18.07003022,07,138282948.0,Open water - freshwater,2
280,1.6112806230000023,18.07003022,08,138282948.0,Open water - freshwater,2
281,1.6112806230000023,18.07003022,09,138282948.0,Open water - freshwater,2
282,1.6112806230000023,18.07003022,10,138282948.0,Open water - freshwater,2
283,1.6112806230000023,18.07003022,11,138282948.0,Open water - freshwater,2
284,1.0625073809999936,9.708945122000001,01,138282949.0,I am unsure,2
285,1.0625073809999936,9.708945122000001,02,138282949.0,I am unsure,2
286,1.0625073809999936,9.708945122000001,03,138282949.0,I am unsure,2
287,1.0625073809999936,9.708945122000001,04,138282949.0,I am unsure,2
288,1.0625073809999936,9.708945122000001,05,138282949.0,I am unsure,2
289,1.0625073809999936,9.708945122000001,06,138282949.0,I am unsure,2
290,1.0625073809999936,9.708945122000001,07,138282949.0,I am unsure,2
291,1.0625073809999936,9.708945122000001,08,138282949.0,I am unsure,2
292,1.0625073809999936,9.708945122000001,09,138282949.0,I am unsure,2
293,1.0625073809999936,9.708945122000001,10,138282949.0,I am unsure,2
294,1.0625073809999936,9.708945122000001,11,138282949.0,I am unsure,2
295,1.0625073809999936,9.708945122000001,12,138282949.0,I am unsure,2
296,0.7499427159999982,18.38344266,05,138282950.0,Open water - freshwater,1
297,0.7499427159999982,18.38344266,06,138282950.0,Open water - freshwater,1
298,0.7499427159999982,18.38344266,01,138282950.0,Open water - freshwater,2
299,0.7499427159999982,18.38344266,02,138282950.0,Open water - freshwater,2
300,0.7499427159999982,18.38344266,03,138282950.0,Open water - freshwater,2
301,0.7499427159999982,18.38344266,04,138282950.0,Open water - freshwater,2
302,0.7499427159999982,18.38344266,07,138282950.0,Open water - freshwater,2
303,0.7499427159999982,18.38344266,08,138282950.0,Open water - freshwater,2
304,0.7499427159999982,18.38344266,09,138282950.0,Open water - freshwater,2
305,0.7499427159999982,18.38344266,10,138282950.0,Open water - freshwater,2
306,0.7499427159999982,18.38344266,11,138282950.0,Open water - freshwater,2
307,0.7499427159999982,18.38344266,12,138282950.0,Open water - freshwater,2
308,0.09288782299999636,17.76967664,01,138282951.0,Open water - freshwater,1
309,0.09288782299999636,17.76967664,02,138282951.0,Open water - freshwater,1
310,0.09288782299999636,17.76967664,03,138282951.0,Open water - freshwater,1
311,0.09288782299999636,17.76967664,06,138282951.0,Open water - freshwater,1
312,0.09288782299999636,17.76967664,04,138282951.0,Open water - freshwater,2
313,0.09288782299999636,17.76967664,05,138282951.0,Open water - freshwater,2
314,0.09288782299999636,17.76967664,07,138282951.0,Open water - freshwater,2
315,0.09288782299999636,17.76967664,08,138282951.0,Open water - freshwater,2
316,0.09288782299999636,17.76967664,09,138282951.0,Open water - freshwater,2
317,0.09288782299999636,17.76967664,10,138282951.0,Open water - freshwater,2
318,0.09288782299999636,17.76967664,11,138282951.0,Open water - freshwater,2
319,0.09288782299999636,17.76967664,12,138282951.0,Open water - freshwater,2
320,-1.2276211059999946,16.86364109,01,138282952.0,Open water - freshwater,1
321,-1.2276211059999946,16.86364109,03,138282952.0,Open water - freshwater,1
322,-1.2276211059999946,16.86364109,06,138282952.0,Open water - freshwater,1
323,-1.2276211059999946,16.86364109,02,138282952.0,Open water - freshwater,2
324,-1.2276211059999946,16.86364109,04,138282952.0,Open water - freshwater,2
325,-1.2276211059999946,16.86364109,05,138282952.0,Open water - freshwater,2
326,-1.2276211059999946,16.86364109,07,138282952.0,Open water - freshwater,2
327,-1.2276211059999946,16.86364109,08,138282952.0,Open water - freshwater,2
328,-1.2276211059999946,16.86364109,09,138282952.0,Open water - freshwater,2
329,-1.2276211059999946,16.86364109,10,138282952.0,Open water - freshwater,2
330,-1.2276211059999946,16.86364109,11,138282952.0,Open water - freshwater,2
331,-1.2276211059999946,16.86364109,12,138282952.0,Open water - freshwater,2
332,-4.266091321999995,15.767319419999998,01,138282953.0,Cultivated (Cropland/ Plantation)  ,0
333,-4.266091321999995,15.767319419999998,02,138282953.0,Cultivated (Cropland/ Plantation)  ,2
334,-4.266091321999995,15.767319419999998,03,138282953.0,Cultivated (Cropland/ Plantation)  ,2
335,-4.266091321999995,15.767319419999998,04,138282953.0,Cultivated (Cropland/ Plantation)  ,2
336,-4.266091321999995,15.767319419999998,05,138282953.0,Cultivated (Cropland/ Plantation)  ,2
337,-4.266091321999995,15.767319419999998,06,138282953.0,Cultivated (Cropland/ Plantation)  ,2
338,-4.266091321999995,15.767319419999998,07,138282953.0,Cultivated (Cropland/ Plantation)  ,2
339,-4.266091321999995,15.767319419999998,08,138282953.0,Cultivated (Cropland/ Plantation)  ,2
340,-4.266091321999995,15.767319419999998,09,138282953.0,Cultivated (Cropland/ Plantation)  ,2
341,-4.266091321999995,15.767319419999998,10,138282953.0,Cultivated (Cropland/ Plantation)  ,2
342,-4.266091321999995,15.767319419999998,11,138282953.0,Cultivated (Cropland/ Plantation)  ,2
343,-4.266091321999995,15.767319419999998,12,138282953.0,Cultivated (Cropland/ Plantation)  ,2
344,-4.41111862200001,11.63108368,04,138282954.0,Open water - marine,1
345,-4.41111862200001,11.63108368,06,138282954.0,Open water - marine,1
346,-4.41111862200001,11.63108368,08,138282954.0,Open water - marine,1
347,-4.41111862200001,11.63108368,01,138282954.0,Open water - marine,2
348,-4.41111862200001,11.63108368,02,138282954.0,Open water - marine,2
349,-4.41111862200001,11.63108368,03,138282954.0,Open water - marine,2
350,-4.41111862200001,11.63108368,05,138282954.0,Open water - marine,2
351,-4.41111862200001,11.63108368,07,138282954.0,Open water - marine,2
352,-4.41111862200001,11.63108368,09,138282954.0,Open water - marine,2
353,-4.41111862200001,11.63108368,10,138282954.0,Open water - marine,2
354,-4.41111862200001,11.63108368,11,138282954.0,Open water - marine,2
355,-4.41111862200001,11.63108368,12,138282954.0,Open water - marine,2
356,-6.916372242000017,27.411461950000003,05,138282955.0,Open water - freshwater,1
357,-6.916372242000017,27.411461950000003,06,138282955.0,Open water - freshwater,1
358,-6.916372242000017,27.411461950000003,07,138282955.0,Open water - freshwater,1
359,-6.916372242000017,27.411461950000003,01,138282955.0,Open water - freshwater,2
360,-6.916372242000017,27.411461950000003,02,138282955.0,Open water - freshwater,2
361,-6.916372242000017,27.411461950000003,03,138282955.0,Open water - freshwater,2
362,-6.916372242000017,27.411461950000003,04,138282955.0,Open water - freshwater,2
363,-6.916372242000017,27.411461950000003,08,138282955.0,Open water - freshwater,2
364,-6.916372242000017,27.411461950000003,09,138282955.0,Open water - freshwater,2
365,-6.916372242000017,27.411461950000003,10,138282955.0,Open water - freshwater,2
366,-6.916372242000017,27.411461950000003,11,138282955.0,Open water - freshwater,2
367,-6.916372242000017,27.411461950000003,12,138282955.0,Open water - freshwater,3
368,-7.181465924000003,27.03275526,05,138282956.0,Open water - freshwater,1
