,lat,lon,month,plot_id,class,waterflag
28,-19.597793250000013,13.42605391,11,137755083.0,Open water - freshwater,1
29,-19.597793250000013,13.42605391,12,137755083.0,Open water - freshwater,1
30,-22.439380669999995,29.30437356,01,137755084.0,Urban (Settlements/ roads)  ,0
31,-22.439380669999995,29.30437356,03,137755084.0,Urban (Settlements/ roads)  ,0
32,-22.439380669999995,29.30437356,04,137755084.0,Urban (Settlements/ roads)  ,0
33,-22.439380669999995,29.30437356,05,137755084.0,Urban (Settlements/ roads)  ,0
34,-22.439380669999995,29.30437356,06,137755084.0,Urban (Settlements/ roads)  ,0
35,-22.439380669999995,29.30437356,07,137755084.0,Urban (Settlements/ roads)  ,0
36,-22.439380669999995,29.30437356,08,137755084.0,Urban (Settlements/ roads)  ,0
37,-22.439380669999995,29.30437356,09,137755084.0,Urban (Settlements/ roads)  ,0
38,-22.439380669999995,29.30437356,10,137755084.0,Urban (Settlements/ roads)  ,0
39,-22.439380669999995,29.30437356,11,137755084.0,Urban (Settlements/ roads)  ,0
40,-22.439380669999995,29.30437356,12,137755084.0,Urban (Settlements/ roads)  ,0
41,-25.97480952,29.61250027,03,137755085.0,Open water - Constructed (e.g. aquaculture),1
42,-25.97480952,29.61250027,04,137755085.0,Open water - Constructed (e.g. aquaculture),1
43,-25.97480952,29.61250027,05,137755085.0,Open water - Constructed (e.g. aquaculture),1
44,-25.97480952,29.61250027,06,137755085.0,Open water - Constructed (e.g. aquaculture),1
45,-25.97480952,29.61250027,07,137755085.0,Open water - Constructed (e.g. aquaculture),1
46,-25.97480952,29.61250027,08,137755085.0,Open water - Constructed (e.g. aquaculture),1
47,-25.97480952,29.61250027,09,137755085.0,Open water - Constructed (e.g. aquaculture),1
48,-25.97480952,29.61250027,10,137755085.0,Open water - Constructed (e.g. aquaculture),1
49,-25.97480952,29.61250027,11,137755085.0,Open water - Constructed (e.g. aquaculture),1
50,-25.97480952,29.61250027,12,137755085.0,Open water - Constructed (e.g. aquaculture),1
51,-29.094787090000025,28.248472150000005,03,137755086.0,Barren (Bare soil / Rocky Land),0
52,-29.094787090000025,28.248472150000005,05,137755086.0,Barren (Bare soil / Rocky Land),0
53,-29.094787090000025,28.248472150000005,06,137755086.0,Barren (Bare soil / Rocky Land),0
54,-29.094787090000025,28.248472150000005,10,137755086.0,Barren (Bare soil / Rocky Land),0
55,-29.094787090000025,28.248472150000005,12,137755086.0,Barren (Bare soil / Rocky Land),0
56,11.898420889999983,-13.1664315,01,137755087.0,Open water - freshwater,1
57,11.898420889999983,-13.1664315,02,137755087.0,Open water - freshwater,1
58,11.898420889999983,-13.1664315,03,137755087.0,Open water - freshwater,1
59,11.898420889999983,-13.1664315,04,137755087.0,Open water - freshwater,1
60,11.898420889999983,-13.1664315,05,137755087.0,Open water - freshwater,1
61,11.898420889999983,-13.1664315,10,137755087.0,Open water - freshwater,1
62,11.898420889999983,-13.1664315,11,137755087.0,Open water - freshwater,1
63,11.898420889999983,-13.1664315,12,137755087.0,Open water - freshwater,1
64,9.963587848,6.534400522,01,137755088.0,Open water - freshwater,1
65,9.963587848,6.534400522,02,137755088.0,Open water - freshwater,1
66,9.963587848,6.534400522,03,137755088.0,Open water - freshwater,1
67,9.963587848,6.534400522,05,137755088.0,Open water - freshwater,1
68,9.963587848,6.534400522,06,137755088.0,Open water - freshwater,1
69,9.963587848,6.534400522,09,137755088.0,Open water - freshwater,1
70,9.963587848,6.534400522,10,137755088.0,Open water - freshwater,1
71,9.963587848,6.534400522,11,137755088.0,Open water - freshwater,1
72,9.963587848,6.534400522,12,137755088.0,Open water - freshwater,1
73,9.490168704,11.96470625,01,137755089.0,Open water - freshwater,1
74,9.490168704,11.96470625,02,137755089.0,Open water - freshwater,1
75,9.490168704,11.96470625,03,137755089.0,Open water - freshwater,1
76,9.490168704,11.96470625,04,137755089.0,Open water - freshwater,1
77,9.490168704,11.96470625,05,137755089.0,Open water - freshwater,1
78,9.490168704,11.96470625,09,137755089.0,Open water - freshwater,1
79,9.490168704,11.96470625,11,137755089.0,Open water - freshwater,1
80,9.490168704,11.96470625,12,137755089.0,Open water - freshwater,1
81,6.4796009109999915,5.353818166,02,137755090.0,Urban (Settlements/ roads)  ,0
82,6.392055016000002,4.181008937,01,137755091.0,Open water - marine,1
83,5.999221704999988,0.994027335,01,137755092.0,Open water - freshwater,1
84,5.999221704999988,0.994027335,07,137755092.0,Open water - freshwater,1
85,5.999221704999988,0.994027335,12,137755092.0,Open water - freshwater,1
86,5.057604459999992,-5.704541605,02,137755093.0,Open water - marine,1
87,5.057604459999992,-5.704541605,03,137755093.0,Open water - marine,1
88,4.628829505999984,-6.9395358410000005,01,137755094.0,Open water - marine,1
89,4.628829505999984,-6.9395358410000005,02,137755094.0,Open water - marine,1
90,4.628829505999984,-6.9395358410000005,03,137755094.0,Open water - marine,1
91,4.628829505999984,-6.9395358410000005,04,137755094.0,Open water - marine,1
92,6.870428081000005,12.62915305,01,137755097.0,Open water - freshwater,1
93,6.870428081000005,12.62915305,02,137755097.0,Open water - freshwater,1
94,6.870428081000005,12.62915305,03,137755097.0,Open water - freshwater,1
95,6.870428081000005,12.62915305,10,137755097.0,Open water - freshwater,1
96,6.870428081000005,12.62915305,11,137755097.0,Open water - freshwater,1
97,6.870428081000005,12.62915305,12,137755097.0,Open water - freshwater,1
98,4.121562175999992,22.38722432,01,137755098.0,Open water - freshwater,1
99,4.121562175999992,22.38722432,02,137755098.0,Open water - freshwater,1
100,4.121562175999992,22.38722432,04,137755098.0,Open water - freshwater,1
101,4.121562175999992,22.38722432,05,137755098.0,Open water - freshwater,1
102,4.121562175999992,22.38722432,09,137755098.0,Open water - freshwater,1
103,4.121562175999992,22.38722432,11,137755098.0,Open water - freshwater,1
104,4.121562175999992,22.38722432,12,137755098.0,Open water - freshwater,1
105,2.6134978399999884,18.33587113,01,137755099.0,Open water - freshwater,1
106,2.6134978399999884,18.33587113,06,137755099.0,Open water - freshwater,1
107,2.6134978399999884,18.33587113,12,137755099.0,Open water - freshwater,1
108,2.3496436099999887,15.143292870000002,01,137755100.0,Open water - freshwater,1
109,2.3496436099999887,15.143292870000002,02,137755100.0,Open water - freshwater,1
110,2.3496436099999887,15.143292870000002,03,137755100.0,Open water - freshwater,1
111,2.3496436099999887,15.143292870000002,05,137755100.0,Open water - freshwater,1
112,2.3496436099999887,15.143292870000002,07,137755100.0,Open water - freshwater,1
113,2.3496436099999887,15.143292870000002,12,137755100.0,Open water - freshwater,1
114,2.113134166999981,22.52309856,01,137755101.0,Open water - freshwater,1
115,2.113134166999981,22.52309856,02,137755101.0,Open water - freshwater,1
116,2.113134166999981,22.52309856,03,137755101.0,Open water - freshwater,1
117,1.7406719399999853,19.71233625,01,137755102.0,Open water - freshwater,1
118,1.7406719399999853,19.71233625,02,137755102.0,Open water - freshwater,1
119,1.7406719399999853,19.71233625,11,137755102.0,Open water - freshwater,1
120,1.6112806230000023,18.07003022,01,137755103.0,Open water - freshwater,1
121,1.6112806230000023,18.07003022,06,137755103.0,Open water - freshwater,1
122,0.7499427159999982,18.38344266,01,137755105.0,Open water - freshwater,1
123,-1.2276211059999946,16.86364109,08,137755107.0,Open water - freshwater,1
124,-4.266091321999995,15.767319419999998,06,137755108.0,Shrubs,0
125,-4.41111862200001,11.63108368,08,137755109.0,Open water - marine,1
126,-4.41111862200001,11.63108368,11,137755109.0,Open water - marine,1
127,-6.916372242000017,27.411461950000003,02,137755110.0,Open water - freshwater,1
128,-6.916372242000017,27.411461950000003,04,137755110.0,Open water - freshwater,1
129,-6.916372242000017,27.411461950000003,05,137755110.0,Open water - freshwater,1
130,-6.916372242000017,27.411461950000003,06,137755110.0,Open water - freshwater,1
131,-6.916372242000017,27.411461950000003,07,137755110.0,Open water - freshwater,1
132,-6.916372242000017,27.411461950000003,08,137755110.0,Open water - freshwater,1
133,-6.916372242000017,27.411461950000003,09,137755110.0,Open water - freshwater,1
134,-6.916372242000017,27.411461950000003,10,137755110.0,Open water - freshwater,1
135,-6.916372242000017,27.411461950000003,11,137755110.0,Open water - freshwater,1
136,-6.916372242000017,27.411461950000003,12,137755110.0,Open water - freshwater,1
137,-7.181465924000003,27.03275526,04,137755111.0,Open water - freshwater,1
138,-7.181465924000003,27.03275526,05,137755111.0,Open water - freshwater,1
139,-7.181465924000003,27.03275526,06,137755111.0,Open water - freshwater,1
140,-7.181465924000003,27.03275526,07,137755111.0,Open water - freshwater,1
141,-7.181465924000003,27.03275526,08,137755111.0,Open water - freshwater,1
142,-7.181465924000003,27.03275526,09,137755111.0,Open water - freshwater,1
143,-7.181465924000003,27.03275526,11,137755111.0,Open water - freshwater,1
144,-7.181465924000003,27.03275526,12,137755111.0,Open water - freshwater,1
145,-9.79584865600001,15.229419110000002,04,137755112.0,Open water - freshwater,1
146,-9.79584865600001,15.229419110000002,05,137755112.0,Open water - freshwater,1
147,-9.79584865600001,15.229419110000002,06,137755112.0,Open water - freshwater,1
148,-9.79584865600001,15.229419110000002,07,137755112.0,Open water - freshwater,1
149,-10.685628350000004,25.42869301,02,137755113.0,Open water - Constructed (e.g. aquaculture),1
150,-10.685628350000004,25.42869301,04,137755113.0,Open water - Constructed (e.g. aquaculture),1
151,-10.685628350000004,25.42869301,05,137755113.0,Open water - Constructed (e.g. aquaculture),1
152,-10.685628350000004,25.42869301,06,137755113.0,Open water - Constructed (e.g. aquaculture),1
153,-10.685628350000004,25.42869301,07,137755113.0,Open water - Constructed (e.g. aquaculture),1
154,-10.685628350000004,25.42869301,08,137755113.0,Open water - Constructed (e.g. aquaculture),1
155,-10.685628350000004,25.42869301,09,137755113.0,Open water - Constructed (e.g. aquaculture),1
156,-10.685628350000004,25.42869301,10,137755113.0,Open water - Constructed (e.g. aquaculture),1
157,-10.685628350000004,25.42869301,11,137755113.0,Open water - Constructed (e.g. aquaculture),1
158,-11.714018960000017,20.80896885,01,137755114.0,Open water - freshwater,1
159,-11.714018960000017,20.80896885,03,137755114.0,Open water - freshwater,1
160,-11.714018960000017,20.80896885,05,137755114.0,Open water - freshwater,1
161,-11.714018960000017,20.80896885,06,137755114.0,Open water - freshwater,1
162,-11.714018960000017,20.80896885,07,137755114.0,Open water - freshwater,1
163,-11.714018960000017,20.80896885,08,137755114.0,Open water - freshwater,1
164,-11.714018960000017,20.80896885,09,137755114.0,Open water - freshwater,1
165,-11.714018960000017,20.80896885,10,137755114.0,Open water - freshwater,1
166,-13.335213710000005,16.41186701,04,137755115.0,Open water - freshwater,1
167,-13.335213710000005,16.41186701,05,137755115.0,Open water - freshwater,1
168,-13.335213710000005,16.41186701,06,137755115.0,Open water - freshwater,1
169,-13.335213710000005,16.41186701,07,137755115.0,Open water - freshwater,1
170,-13.335213710000005,16.41186701,08,137755115.0,Open water - freshwater,1
171,-13.335213710000005,16.41186701,09,137755115.0,Open water - freshwater,1
172,-13.335213710000005,16.41186701,10,137755115.0,Open water - freshwater,1
173,-13.335213710000005,16.41186701,11,137755115.0,Open water - freshwater,1
174,-13.335213710000005,16.41186701,12,137755115.0,Open water - freshwater,1
175,-28.087661270000005,17.92513916,01,137755116.0,Barren (Bare soil / Rocky Land),0
176,-28.087661270000005,17.92513916,02,137755116.0,Barren (Bare soil / Rocky Land),0
177,-28.087661270000005,17.92513916,03,137755116.0,Barren (Bare soil / Rocky Land),0
178,-28.087661270000005,17.92513916,04,137755116.0,Barren (Bare soil / Rocky Land),0
179,-28.087661270000005,17.92513916,05,137755116.0,Barren (Bare soil / Rocky Land),0
180,-28.087661270000005,17.92513916,06,137755116.0,Barren (Bare soil / Rocky Land),0
181,-28.087661270000005,17.92513916,07,137755116.0,Barren (Bare soil / Rocky Land),0
182,-28.087661270000005,17.92513916,08,137755116.0,Barren (Bare soil / Rocky Land),0
183,-28.087661270000005,17.92513916,09,137755116.0,Barren (Bare soil / Rocky Land),0
184,-28.087661270000005,17.92513916,10,137755116.0,Barren (Bare soil / Rocky Land),0
185,-28.087661270000005,17.92513916,11,137755116.0,Barren (Bare soil / Rocky Land),0
186,-28.087661270000005,17.92513916,12,137755116.0,Barren (Bare soil / Rocky Land),0
187,-28.16023795000001,16.96780097,01,137755117.0,Open water - freshwater,0
188,-28.16023795000001,16.96780097,02,137755117.0,Open water - freshwater,0
189,-28.16023795000001,16.96780097,09,137755117.0,Open water - freshwater,0
190,-28.16023795000001,16.96780097,10,137755117.0,Open water - freshwater,0
191,-28.16023795000001,16.96780097,11,137755117.0,Open water - freshwater,0
192,-28.16023795000001,16.96780097,12,137755117.0,Open water - freshwater,0
193,-28.16023795000001,16.96780097,03,137755117.0,Open water - freshwater,1
194,-28.16023795000001,16.96780097,04,137755117.0,Open water - freshwater,1
195,-28.16023795000001,16.96780097,05,137755117.0,Open water - freshwater,1
196,-28.16023795000001,16.96780097,06,137755117.0,Open water - freshwater,1
197,-28.16023795000001,16.96780097,07,137755117.0,Open water - freshwater,1
198,-28.16023795000001,16.96780097,08,137755117.0,Open water - freshwater,1
199,-29.35479085,29.92373623,01,137755118.0,Open water - Constructed (e.g. aquaculture),1
200,-29.35479085,29.92373623,02,137755118.0,Open water - Constructed (e.g. aquaculture),1
201,-29.35479085,29.92373623,03,137755118.0,Open water - Constructed (e.g. aquaculture),1
202,-29.35479085,29.92373623,04,137755118.0,Open water - Constructed (e.g. aquaculture),1
203,-29.35479085,29.92373623,05,137755118.0,Open water - Constructed (e.g. aquaculture),1
204,-29.35479085,29.92373623,06,137755118.0,Open water - Constructed (e.g. aquaculture),1
205,-29.35479085,29.92373623,07,137755118.0,Open water - Constructed (e.g. aquaculture),1
206,-29.35479085,29.92373623,08,137755118.0,Open water - Constructed (e.g. aquaculture),1
207,-29.35479085,29.92373623,09,137755118.0,Open water - Constructed (e.g. aquaculture),1
208,-29.35479085,29.92373623,10,137755118.0,Open water - Constructed (e.g. aquaculture),1
209,-29.35479085,29.92373623,11,137755118.0,Open water - Constructed (e.g. aquaculture),1
210,-32.644983880000034,18.72452742,01,137755119.0,Barren (Bare soil / Rocky Land),0
211,-32.644983880000034,18.72452742,02,137755119.0,Barren (Bare soil / Rocky Land),0
212,-32.644983880000034,18.72452742,03,137755119.0,Barren (Bare soil / Rocky Land),0
213,-32.644983880000034,18.72452742,04,137755119.0,Barren (Bare soil / Rocky Land),0
214,-32.644983880000034,18.72452742,05,137755119.0,Barren (Bare soil / Rocky Land),0
215,-32.644983880000034,18.72452742,07,137755119.0,Barren (Bare soil / Rocky Land),0
216,-32.644983880000034,18.72452742,08,137755119.0,Barren (Bare soil / Rocky Land),0
217,-32.644983880000034,18.72452742,09,137755119.0,Barren (Bare soil / Rocky Land),0
218,-32.644983880000034,18.72452742,10,137755119.0,Barren (Bare soil / Rocky Land),0
219,-32.644983880000034,18.72452742,11,137755119.0,Barren (Bare soil / Rocky Land),0
220,-32.644983880000034,18.72452742,12,137755119.0,Barren (Bare soil / Rocky Land),0
221,-32.97914740000001,27.66735326,01,137755120.0,Open water - freshwater,1
222,-32.97914740000001,27.66735326,05,137755120.0,Open water - freshwater,1
223,-32.97914740000001,27.66735326,06,137755120.0,Open water - freshwater,1
224,-32.97914740000001,27.66735326,09,137755120.0,Open water - freshwater,1
225,-32.97914740000001,27.66735326,11,137755120.0,Open water - freshwater,1
226,12.195930530000005,-16.48431255,01,137755121.0,Wetlands - freshwater,1
227,12.195930530000005,-16.48431255,03,137755121.0,Wetlands - freshwater,1
228,12.195930530000005,-16.48431255,04,137755121.0,Wetlands - freshwater,1
229,12.195930530000005,-16.48431255,05,137755121.0,Wetlands - freshwater,1
230,12.195930530000005,-16.48431255,11,137755121.0,Wetlands - freshwater,1
231,12.195930530000005,-16.48431255,12,137755121.0,Wetlands - freshwater,1
232,12.105057430000008,8.998481418999999,02,137755122.0,Open water - freshwater,0
233,12.105057430000008,8.998481418999999,06,137755122.0,Open water - freshwater,0
234,12.105057430000008,8.998481418999999,11,137755122.0,Open water - freshwater,0
235,11.566199939999983,7.208485996,01,137755123.0,Open water - freshwater,1
236,11.566199939999983,7.208485996,02,137755123.0,Open water - freshwater,1
237,11.566199939999983,7.208485996,03,137755123.0,Open water - freshwater,1
238,11.566199939999983,7.208485996,06,137755123.0,Open water - freshwater,1
239,11.566199939999983,7.208485996,11,137755123.0,Open water - freshwater,1
240,11.072895089999998,-9.286398001,01,137755124.0,Open water - freshwater,1
241,9.476822183000008,4.57712743,01,137755125.0,Open water - freshwater,1
242,9.180229564999996,5.84072677,03,137755126.0,Open water - freshwater,1
243,9.180229564999996,5.84072677,12,137755126.0,Open water - freshwater,1
244,7.817461790999987,6.774745573,02,137755127.0,Open water - freshwater,1
245,7.817461790999987,6.774745573,05,137755127.0,Open water - freshwater,1
246,7.817461790999987,6.774745573,11,137755127.0,Open water - freshwater,1
247,7.817461790999987,6.774745573,12,137755127.0,Open water - freshwater,1
248,7.040964470999986,6.6892411890000005,02,137755128.0,Open water - freshwater,1
249,7.040964470999986,6.6892411890000005,07,137755128.0,Open water - freshwater,1
250,7.040964470999986,6.6892411890000005,08,137755128.0,Open water - freshwater,1
251,7.040964470999986,6.6892411890000005,11,137755128.0,Open water - freshwater,1
252,7.040964470999986,6.6892411890000005,12,137755128.0,Open water - freshwater,1
253,11.895058309999989,38.91102435,01,137755131.0,Open water - freshwater,1
254,11.895058309999989,38.91102435,02,137755131.0,Open water - freshwater,1
255,11.895058309999989,38.91102435,03,137755131.0,Open water - freshwater,1
256,11.895058309999989,38.91102435,04,137755131.0,Open water - freshwater,1
257,11.895058309999989,38.91102435,05,137755131.0,Open water - freshwater,1
258,11.895058309999989,38.91102435,10,137755131.0,Open water - freshwater,1
259,11.895058309999989,38.91102435,11,137755131.0,Open water - freshwater,1
260,11.895058309999989,38.91102435,12,137755131.0,Open water - freshwater,1
261,10.796636319999992,42.18226663000001,01,137755132.0,Open water - freshwater,1
262,10.796636319999992,42.18226663000001,05,137755132.0,Open water - freshwater,1
263,10.796636319999992,42.18226663000001,08,137755132.0,Open water - freshwater,1
264,10.796636319999992,42.18226663000001,09,137755132.0,Open water - freshwater,1
265,10.796636319999992,42.18226663000001,10,137755132.0,Open water - freshwater,1
266,10.796636319999992,42.18226663000001,11,137755132.0,Open water - freshwater,1
267,10.796636319999992,42.18226663000001,12,137755132.0,Open water - freshwater,1
268,32.102727849999994,-6.448585212,01,137755134.0,Open water - freshwater,1
269,32.102727849999994,-6.448585212,02,137755134.0,Open water - freshwater,1
270,32.102727849999994,-6.448585212,03,137755134.0,Open water - freshwater,1
271,32.102727849999994,-6.448585212,04,137755134.0,Open water - freshwater,1
272,32.102727849999994,-6.448585212,06,137755134.0,Open water - freshwater,1
273,32.102727849999994,-6.448585212,08,137755134.0,Open water - freshwater,1
274,32.102727849999994,-6.448585212,09,137755134.0,Open water - freshwater,1
275,32.102727849999994,-6.448585212,10,137755134.0,Open water - freshwater,1
276,32.102727849999994,-6.448585212,11,137755134.0,Open water - freshwater,1
277,32.102727849999994,-6.448585212,12,137755134.0,Open water - freshwater,1
278,28.75784677,30.90501564,01,137755135.0,Open water - freshwater,1
279,28.75784677,30.90501564,02,137755135.0,Open water - freshwater,1
280,28.75784677,30.90501564,04,137755135.0,Open water - freshwater,1
281,28.75784677,30.90501564,06,137755135.0,Open water - freshwater,1
282,28.75784677,30.90501564,07,137755135.0,Open water - freshwater,1
283,28.75784677,30.90501564,08,137755135.0,Open water - freshwater,1
284,28.75784677,30.90501564,09,137755135.0,Open water - freshwater,1
285,28.653072199999997,34.53288894,03,137755136.0,Open water - freshwater,1
286,28.653072199999997,34.53288894,05,137755136.0,Open water - freshwater,1
287,28.653072199999997,34.53288894,08,137755136.0,Open water - freshwater,1
288,28.653072199999997,34.53288894,09,137755136.0,Open water - freshwater,1
289,28.653072199999997,34.53288894,10,137755136.0,Open water - freshwater,1
290,28.653072199999997,34.53288894,11,137755136.0,Open water - freshwater,1
291,28.653072199999997,34.53288894,12,137755136.0,Open water - freshwater,1
292,27.840250730000008,30.83288103,01,137755137.0,Open water - freshwater,1
293,27.840250730000008,30.83288103,02,137755137.0,Open water - freshwater,1
294,27.840250730000008,30.83288103,04,137755137.0,Open water - freshwater,1
295,27.840250730000008,30.83288103,06,137755137.0,Open water - freshwater,1
296,27.840250730000008,30.83288103,07,137755137.0,Open water - freshwater,1
297,27.840250730000008,30.83288103,08,137755137.0,Open water - freshwater,1
298,27.840250730000008,30.83288103,09,137755137.0,Open water - freshwater,1
299,26.863136709999985,33.11942373,10,137755138.0,Open water - freshwater,1
300,26.863136709999985,33.11942373,11,137755138.0,Open water - freshwater,1
301,25.288988609999997,32.56162422,01,137755140.0,Open water - freshwater,1
302,25.288988609999997,32.56162422,03,137755140.0,Open water - freshwater,1
303,25.288988609999997,32.56162422,04,137755140.0,Open water - freshwater,1
304,25.288988609999997,32.56162422,08,137755140.0,Open water - freshwater,1
305,25.288988609999997,32.56162422,09,137755140.0,Open water - freshwater,1
306,25.288988609999997,32.56162422,10,137755140.0,Open water - freshwater,1
307,25.288988609999997,32.56162422,11,137755140.0,Open water - freshwater,1
308,24.236401889999986,6.941712317,07,137755141.0,Open water - freshwater,0
309,24.236401889999986,6.941712317,08,137755141.0,Open water - freshwater,0
310,24.236401889999986,6.941712317,01,137755141.0,Open water - freshwater,1
311,24.236401889999986,6.941712317,03,137755141.0,Open water - freshwater,1
312,24.236401889999986,6.941712317,05,137755141.0,Open water - freshwater,1
313,24.236401889999986,6.941712317,09,137755141.0,Open water - freshwater,1
314,24.236401889999986,6.941712317,10,137755141.0,Open water - freshwater,1
315,24.236401889999986,6.941712317,11,137755141.0,Open water - freshwater,1
316,24.236401889999986,6.941712317,12,137755141.0,Open water - freshwater,1
317,23.705620970000005,35.22034419,01,137755142.0,Open water - freshwater,1
318,23.705620970000005,35.22034419,02,137755142.0,Open water - freshwater,1
319,23.705620970000005,35.22034419,03,137755142.0,Open water - freshwater,1
320,23.705620970000005,35.22034419,05,137755142.0,Open water - freshwater,1
321,23.705620970000005,35.22034419,06,137755142.0,Open water - freshwater,1
322,23.705620970000005,35.22034419,07,137755142.0,Open water - freshwater,1
323,23.705620970000005,35.22034419,08,137755142.0,Open water - freshwater,1
324,23.705620970000005,35.22034419,11,137755142.0,Open water - freshwater,1
325,24.126320569999994,-11.57573903,02,137755143.0,Open water - freshwater,1
326,24.126320569999994,-11.57573903,03,137755143.0,Open water - freshwater,1
327,24.126320569999994,-11.57573903,08,137755143.0,Open water - freshwater,1
328,24.126320569999994,-11.57573903,11,137755143.0,Open water - freshwater,1
329,24.126320569999994,-11.57573903,12,137755143.0,Open water - freshwater,1
330,24.126320569999994,-11.57573903,07,137755143.0,Open water - freshwater,3
331,14.25442588,-16.38419468,03,137755144.0,Open water - freshwater,1
332,14.25442588,-16.38419468,04,137755144.0,Open water - freshwater,1
333,14.25442588,-16.38419468,11,137755144.0,Open water - freshwater,1
334,14.25442588,-16.38419468,12,137755144.0,Open water - freshwater,1
335,13.793773729999995,32.44689288,01,137755145.0,Open water - freshwater,1
336,13.793773729999995,32.44689288,02,137755145.0,Open water - freshwater,1
337,13.793773729999995,32.44689288,03,137755145.0,Open water - freshwater,1
338,13.793773729999995,32.44689288,04,137755145.0,Open water - freshwater,1
339,13.793773729999995,32.44689288,05,137755145.0,Open water - freshwater,1
340,13.793773729999995,32.44689288,06,137755145.0,Open water - freshwater,1
341,13.793773729999995,32.44689288,11,137755145.0,Open water - freshwater,1
342,13.793773729999995,32.44689288,12,137755145.0,Open water - freshwater,1
343,13.569099589999988,-6.136105552999999,03,137755146.0,Open water - freshwater,1
344,13.569099589999988,-6.136105552999999,05,137755146.0,Open water - freshwater,1
345,13.569099589999988,-6.136105552999999,07,137755146.0,Open water - freshwater,1
346,13.569099589999988,-6.136105552999999,10,137755146.0,Open water - freshwater,1
347,13.569099589999988,-6.136105552999999,11,137755146.0,Open water - freshwater,1
348,13.569099589999988,-6.136105552999999,12,137755146.0,Open water - freshwater,1
349,13.186974980000002,41.94316528,04,137755147.0,Open water - freshwater,1
350,13.186974980000002,41.94316528,05,137755147.0,Open water - freshwater,1
351,13.186974980000002,41.94316528,09,137755147.0,Open water - freshwater,1
352,13.186974980000002,41.94316528,11,137755147.0,Open water - freshwater,1
353,13.186974980000002,41.94316528,12,137755147.0,Open water - freshwater,1
354,13.126883629999995,-10.4029298,04,137755148.0,Open water - marine,1
355,13.126883629999995,-10.4029298,05,137755148.0,Open water - marine,1
356,12.680865229999993,-15.52883992,05,137755149.0,Open water - freshwater,0
357,12.680865229999993,-15.52883992,03,137755149.0,Open water - freshwater,1
358,12.680865229999993,-15.52883992,06,137755149.0,Open water - freshwater,1
359,12.680865229999993,-15.52883992,11,137755149.0,Open water - freshwater,1
360,12.680865229999993,-15.52883992,12,137755149.0,Open water - freshwater,1
361,12.680865229999993,-15.52883992,01,137755149.0,Open water - freshwater,2
362,7.066787068999982,36.81414592,08,137755150.0,Open water - freshwater,0
363,7.066787068999982,36.81414592,02,137755150.0,Open water - freshwater,1
364,7.066787068999982,36.81414592,05,137755150.0,Open water - freshwater,1
365,7.066787068999982,36.81414592,07,137755150.0,Open water - freshwater,1
366,7.066787068999982,36.81414592,11,137755150.0,Open water - freshwater,1
367,7.066787068999982,36.81414592,12,137755150.0,Open water - freshwater,1
368,7.066787068999982,36.81414592,03,137755150.0,Open water - freshwater,2
369,7.066787068999982,36.81414592,06,137755150.0,Open water - freshwater,2
370,7.066787068999982,36.81414592,09,137755150.0,Open water - freshwater,2
371,4.835514623999984,36.07010231,01,137755152.0,Open water - freshwater,1
372,4.835514623999984,36.07010231,02,137755152.0,Open water - freshwater,1
373,4.835514623999984,36.07010231,03,137755152.0,Open water - freshwater,1
